DateTimeLog	IP	TrackerID	Type	DateTimePosition	Valid	NbSat	Latitude	Longitude	Accuracy	Speed	Heading
2019/01/05 12:48:21	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 12:48:21	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 12:49:13	37.170.26.193	359339075717020	GPS	2019/01/05 12:49:13	0	4	0	-0	0	0	0
2019/01/05 12:49:21	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 12:49:21	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 12:50:13	37.170.26.193	359339075717020	GPS	2019/01/05 12:50:13	0	4	0	-0	0	0	0
2019/01/05 12:50:21	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 12:50:21	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 12:51:13	37.170.26.193	359339075717020	GPS	2019/01/05 12:51:13	0	4	0	-0	0	0	0
2019/01/05 12:51:20	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 12:51:20	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 12:52:12	37.170.26.193	359339075717020	GPS	2019/01/05 12:52:12	0	4	0	-0	0	0	0
2019/01/05 12:52:20	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 12:52:20	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 12:52:41	37.170.26.193	359339075717020	GPS	2019/01/05 12:52:41	0	4	0	-0	0	0	0
2019/01/05 12:52:48	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 12:52:48	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 12:53:22	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 12:53:22	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 12:54:42	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 12:54:42	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 12:55:34	37.170.26.193	359339075717020	GPS	2019/01/05 12:55:34	1	8	48.82635833333333	2.3600433333333335	0	0	166
2019/01/05 12:55:41	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 12:55:41	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 12:56:32	37.170.26.193	359339075717020	GPS	2019/01/05 12:56:32	1	8	48.82635833333333	2.3600433333333335	0	0	166
2019/01/05 12:56:39	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 12:56:39	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 12:57:31	37.170.26.193	359339075717020	GPS	2019/01/05 12:57:31	1	8	48.82635833333333	2.3600433333333335	0	0	166
2019/01/05 12:57:39	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 12:57:39	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 12:58:30	37.170.26.193	359339075717020	GPS	2019/01/05 12:58:30	1	8	48.82635833333333	2.3600433333333335	0	0	166
2019/01/05 12:58:38	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 12:58:38	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 12:59:29	37.170.26.193	359339075717020	GPS	2019/01/05 12:59:29	1	8	48.82635833333333	2.3600433333333335	0	0	166
2019/01/05 12:59:37	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 12:59:37	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 13:00:28	37.170.26.193	359339075717020	GPS	2019/01/05 13:00:28	1	8	48.82635833333333	2.3600433333333335	0	0	166
2019/01/05 13:00:35	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 13:00:35	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 13:01:27	37.170.26.193	359339075717020	GPS	2019/01/05 13:01:27	1	8	48.82635833333333	2.3600433333333335	0	0	166
2019/01/05 13:01:35	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 13:01:35	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 13:02:25	37.170.26.193	359339075717020	GPS	2019/01/05 13:02:25	1	8	48.82635833333333	2.3600433333333335	0	0	166
2019/01/05 13:02:30	37.170.26.193	359339075717020	GPS	2019/01/05 13:02:30	1	4	48.826335	2.360025	0	0	113
2019/01/05 13:02:37	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 13:02:37	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 13:03:29	37.170.26.193	359339075717020	GPS	2019/01/05 13:03:29	1	4	48.826335	2.360025	0	0	113
2019/01/05 13:03:48	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 13:03:48	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 13:04:28	37.170.26.193	359339075717020	GPS	2019/01/05 13:04:28	1	4	48.826335	2.360025	0	0	113
2019/01/05 13:04:36	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 13:04:36	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 13:05:18	37.170.26.193	359339075717020	LBS-GSM-WIFI	2019/01/05 13:05:18	1	NA	48.826272499999995	2.3596352	30	NA	NA
2019/01/05 13:05:25	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 13:05:25	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 13:06:17	37.170.26.193	359339075717020	GPS	2019/01/05 13:06:17	0	4	0	-0	0	0	0
2019/01/05 13:06:25	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 13:06:25	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 13:07:18	37.170.26.193	359339075717020	GPS	2019/01/05 13:07:18	0	4	0	-0	0	0	0
2019/01/05 13:07:25	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 13:07:25	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 13:08:18	37.170.26.193	359339075717020	GPS	2019/01/05 13:08:18	0	4	0	-0	0	0	0
2019/01/05 13:08:26	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 13:08:26	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 13:09:18	37.170.26.193	359339075717020	GPS	2019/01/05 13:09:18	0	4	0	-0	0	0	0
2019/01/05 13:09:26	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 13:09:26	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 13:10:18	37.170.26.193	359339075717020	GPS	2019/01/05 13:10:18	0	4	0	-0	0	0	0
2019/01/05 13:10:26	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 13:10:26	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 13:11:18	37.170.26.193	359339075717020	GPS	2019/01/05 13:11:18	0	4	0	-0	0	0	0
2019/01/05 13:11:27	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 13:11:27	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 13:11:39	37.170.26.193	359339075717020	GPS	2019/01/05 13:11:39	0	4	0	-0	0	0	0
2019/01/05 13:11:46	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 13:11:46	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 13:12:17	37.170.26.193	359339075717020	LBS-GSM-WIFI	2019/01/05 13:12:17	1	NA	48.826298799999996	2.3596303000000005	30	NA	NA
2019/01/05 13:12:25	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 13:12:25	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 13:13:17	37.170.26.193	359339075717020	GPS	2019/01/05 13:13:17	0	4	0	-0	0	0	0
2019/01/05 13:13:25	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 13:13:25	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 13:14:09	37.170.26.193	359339075717020	GPS	2019/01/05 13:14:09	0	4	0	-0	0	0	0
2019/01/05 13:14:16	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 13:14:16	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 13:15:08	37.170.26.193	359339075717020	GPS	2019/01/05 13:15:08	1	6	48.826526111111114	2.3600416666666666	0	0	138
2019/01/05 13:15:16	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 13:15:16	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 13:16:08	37.170.26.193	359339075717020	GPS	2019/01/05 13:16:08	1	6	48.826526111111114	2.3600416666666666	0	0	138
2019/01/05 13:16:15	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 13:16:15	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 13:17:07	37.170.26.193	359339075717020	GPS	2019/01/05 13:17:07	1	6	48.826526111111114	2.3600416666666666	0	0	138
2019/01/05 13:17:14	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 13:17:14	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 13:18:06	37.170.26.193	359339075717020	GPS	2019/01/05 13:18:06	1	6	48.826526111111114	2.3600416666666666	0	0	138
2019/01/05 13:18:13	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 13:18:13	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 13:19:05	37.170.26.193	359339075717020	GPS	2019/01/05 13:19:05	1	6	48.826526111111114	2.3600416666666666	0	0	138
2019/01/05 13:19:12	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 13:19:12	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 13:19:42	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 13:19:42	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 13:20:33	37.170.26.193	359339075717020	GPS	2019/01/05 13:20:33	1	6	48.826526111111114	2.3600416666666666	0	0	138
2019/01/05 13:20:42	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 13:20:42	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 13:21:32	37.170.26.193	359339075717020	GPS	2019/01/05 13:21:32	1	6	48.826526111111114	2.3600416666666666	0	0	138
2019/01/05 13:21:40	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 13:21:40	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 13:22:32	37.170.26.193	359339075717020	GPS	2019/01/05 13:22:32	1	6	48.826526111111114	2.3600416666666666	0	0	138
2019/01/05 13:22:39	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 13:22:39	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 13:23:31	37.170.26.193	359339075717020	GPS	2019/01/05 13:23:31	1	6	48.826526111111114	2.3600416666666666	0	0	138
2019/01/05 13:23:39	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 13:23:39	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 13:24:30	37.170.26.193	359339075717020	GPS	2019/01/05 13:24:30	1	6	48.826526111111114	2.3600416666666666	0	0	138
2019/01/05 13:24:37	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 13:24:37	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 13:25:29	37.170.26.193	359339075717020	GPS	2019/01/05 13:25:29	1	4	48.826571111111114	2.3600233333333334	0	0	134
2019/01/05 13:25:37	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 13:25:37	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 13:26:28	37.170.26.193	359339075717020	GPS	2019/01/05 13:26:28	1	4	48.826571111111114	2.3600233333333334	0	0	134
2019/01/05 13:26:36	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 13:26:36	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 13:27:27	37.170.26.193	359339075717020	GPS	2019/01/05 13:27:27	1	4	48.826571111111114	2.3600233333333334	0	0	134
2019/01/05 13:27:35	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 13:27:35	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 13:28:26	37.170.26.193	359339075717020	GPS	2019/01/05 13:28:26	1	4	48.826571111111114	2.3600233333333334	0	0	134
2019/01/05 13:28:34	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 13:28:34	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 13:29:25	37.170.26.193	359339075717020	GPS	2019/01/05 13:29:25	1	4	48.826571111111114	2.3600233333333334	0	0	134
2019/01/05 13:29:33	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 13:29:33	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 13:30:24	37.170.26.193	359339075717020	GPS	2019/01/05 13:30:24	1	4	48.826571111111114	2.3600233333333334	0	0	134
2019/01/05 13:30:32	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 13:30:32	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 13:31:24	37.170.26.193	359339075717020	GPS	2019/01/05 13:31:24	1	4	48.826571111111114	2.3600233333333334	0	0	134
2019/01/05 13:31:32	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 13:31:32	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 13:32:23	37.170.26.193	359339075717020	GPS	2019/01/05 13:32:23	1	4	48.826571111111114	2.3600233333333334	0	0	134
2019/01/05 13:32:30	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 13:32:30	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 13:33:22	37.170.26.193	359339075717020	GPS	2019/01/05 13:33:22	1	4	48.826571111111114	2.3600233333333334	0	0	134
2019/01/05 13:33:29	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 13:33:29	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 13:34:21	37.170.26.193	359339075717020	GPS	2019/01/05 13:34:21	1	4	48.826571111111114	2.3600233333333334	0	0	134
2019/01/05 13:34:29	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 13:34:29	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 13:34:51	37.170.26.193	359339075717020	GPS	2019/01/05 13:34:51	1	8	48.833955	2.3550033333333333	0	0	3
2019/01/05 13:34:58	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 13:34:58	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 13:35:50	37.170.26.193	359339075717020	GPS	2019/01/05 13:35:50	1	8	48.833955	2.3550033333333333	0	0	3
2019/01/05 13:35:57	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 13:35:57	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 13:36:49	37.170.26.193	359339075717020	GPS	2019/01/05 13:36:49	1	8	48.833955	2.3550033333333333	0	0	3
2019/01/05 13:36:56	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 13:36:56	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 13:37:48	37.170.26.193	359339075717020	GPS	2019/01/05 13:37:48	1	8	48.833955	2.3550033333333333	0	0	3
2019/01/05 13:37:55	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 13:37:55	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 13:38:47	37.170.26.193	359339075717020	GPS	2019/01/05 13:38:47	0	4	0	-0	0	0	0
2019/01/05 13:38:55	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 13:38:55	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 13:39:18	37.170.26.193	359339075717020	LBS-GSM-WIFI	2019/01/05 13:39:18	1	NA	48.833975599999995	2.3550009999999997	23	NA	NA
2019/01/05 13:39:25	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 13:39:25	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 13:40:16	37.170.26.193	359339075717020	GPS	2019/01/05 13:40:16	0	4	0	-0	0	0	0
2019/01/05 13:40:24	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 13:40:24	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 13:41:15	37.170.26.193	359339075717020	GPS	2019/01/05 13:41:15	0	4	0	-0	0	0	0
2019/01/05 13:41:22	37.170.26.193	359339075717020	LBS-GSM	2019/01/05 13:41:22	1	NA	48.8327484	2.3577083	941	NA	NA
2019/01/05 15:38:23	37.173.170.123	359339075717020	GPS	2019/01/05 15:38:23	0	4	0	-0	0	0	0
2019/01/05 15:39:25	37.169.217.210	359339075717020	GPS	2019/01/05 15:39:25	0	4	0	-0	0	0	0
2019/01/05 15:41:06	37.169.221.23	359339075717020	GPS	2019/01/05 15:41:06	0	4	0	-0	0	0	0
2019/01/05 15:43:32	37.169.80.151	359339075717020	GPS	2019/01/05 15:43:32	0	4	0	-0	0	0	0
2019/01/05 15:44:35	37.164.242.160	359339075717020	GPS	2019/01/05 15:44:35	0	4	0	-0	0	0	0
2019/01/05 15:45:39	37.164.132.23	359339075717020	GPS	2019/01/05 15:45:39	0	4	0	-0	0	0	0
2019/01/05 15:47:20	37.173.196.31	359339075717020	GPS	2019/01/05 15:47:20	1	7	48.834383333333335	2.3546666666666667	0	0	334
2019/01/05 15:48:22	37.164.204.216	359339075717020	GPS	2019/01/05 15:48:22	0	4	0	-0	0	0	0
2019/01/05 15:49:24	37.173.67.227	359339075717020	GPS	2019/01/05 15:49:24	0	4	0	-0	0	0	0
2019/01/05 15:50:26	37.173.204.88	359339075717020	GPS	2019/01/05 15:50:26	0	4	0	-0	0	0	0
2019/01/05 15:51:28	37.169.183.235	359339075717020	GPS	2019/01/05 15:51:28	0	4	0	-0	0	0	0
2019/01/05 15:52:30	37.170.82.102	359339075717020	GPS	2019/01/05 15:52:30	0	4	0	-0	0	0	0
2019/01/05 15:53:32	37.168.215.73	359339075717020	GPS	2019/01/05 15:53:32	0	4	0	-0	0	0	0
2019/01/05 15:54:34	37.171.113.70	359339075717020	GPS	2019/01/05 15:54:34	0	4	0	-0	0	0	0
2019/01/05 15:55:37	37.165.22.113	359339075717020	GPS	2019/01/05 15:55:37	0	4	0	-0	0	0	0
2019/01/05 15:56:38	37.165.240.255	359339075717020	GPS	2019/01/05 15:56:38	0	4	0	-0	0	0	0
2019/01/05 15:57:41	37.165.17.193	359339075717020	GPS	2019/01/05 15:57:41	0	4	0	-0	0	0	0
2019/01/05 15:58:43	37.169.151.242	359339075717020	GPS	2019/01/05 15:58:43	0	4	0	-0	0	0	0
2019/01/05 15:59:44	37.169.203.79	359339075717020	GPS	2019/01/05 15:59:44	0	4	0	-0	0	0	0
2019/01/05 16:00:47	37.164.49.22	359339075717020	GPS	2019/01/05 16:00:47	0	4	0	-0	0	0	0
2019/01/05 16:01:49	37.164.76.218	359339075717020	GPS	2019/01/05 16:01:49	0	4	0	-0	0	0	0
2019/01/05 16:02:51	37.173.115.163	359339075717020	GPS	2019/01/05 16:02:51	0	4	0	-0	0	0	0
2019/01/05 16:03:53	37.173.203.78	359339075717020	GPS	2019/01/05 16:03:53	0	4	0	-0	0	0	0
2019/01/05 16:04:55	37.169.212.75	359339075717020	GPS	2019/01/05 16:04:55	0	4	0	-0	0	0	0
2019/01/05 16:05:57	37.164.224.172	359339075717020	GPS	2019/01/05 16:05:57	0	4	0	-0	0	0	0
2019/01/05 16:06:59	37.165.67.111	359339075717020	GPS	2019/01/05 16:06:59	0	4	0	-0	0	0	0
2019/01/05 16:08:03	37.173.241.44	359339075717020	GPS	2019/01/05 16:08:03	0	4	0	-0	0	0	0
2019/01/05 16:09:03	37.165.142.35	359339075717020	GPS	2019/01/05 16:09:03	0	4	0	-0	0	0	0
2019/01/05 16:10:04	37.173.5.164	359339075717020	GPS	2019/01/05 16:10:04	0	4	0	-0	0	0	0
2019/01/05 16:11:06	37.169.208.205	359339075717020	GPS	2019/01/05 16:11:06	0	4	0	-0	0	0	0
2019/01/05 16:12:09	37.171.88.215	359339075717020	GPS	2019/01/05 16:12:09	0	4	0	-0	0	0	0
2019/01/05 16:13:11	37.169.39.252	359339075717020	GPS	2019/01/05 16:13:11	0	4	0	-0	0	0	0
2019/01/05 16:14:14	37.170.224.149	359339075717020	GPS	2019/01/05 16:14:14	0	4	0	-0	0	0	0
2019/01/05 16:15:17	37.165.155.0	359339075717020	GPS	2019/01/05 16:15:17	0	4	0	-0	0	0	0
2019/01/05 16:16:21	37.173.175.175	359339075717020	GPS	2019/01/05 16:16:21	0	4	0	-0	0	0	0
2019/01/05 16:17:23	37.170.21.251	359339075717020	GPS	2019/01/05 16:17:23	0	4	0	-0	0	0	0
2019/01/05 16:18:25	37.171.116.58	359339075717020	GPS	2019/01/05 16:18:25	0	4	0	-0	0	0	0
2019/01/05 16:19:27	37.165.202.235	359339075717020	GPS	2019/01/05 16:19:27	0	4	0	-0	0	0	0
2019/01/05 16:20:30	37.173.201.194	359339075717020	GPS	2019/01/05 16:20:30	0	4	0	-0	0	0	0
2019/01/05 16:21:31	37.168.210.1	359339075717020	GPS	2019/01/05 16:21:31	0	4	0	-0	0	0	0
2019/01/05 16:22:35	37.164.250.182	359339075717020	GPS	2019/01/05 16:22:35	0	4	0	-0	0	0	0
2019/01/05 16:23:37	37.171.44.158	359339075717020	GPS	2019/01/05 16:23:37	1	4	48.83442	2.354626111111111	0	0	60
2019/01/05 16:24:38	37.173.122.235	359339075717020	GPS	2019/01/05 16:24:38	1	4	48.83442	2.354626111111111	0	0	60
2019/01/05 16:25:40	37.171.171.107	359339075717020	GPS	2019/01/05 16:25:40	1	4	48.83442	2.354626111111111	0	0	60
2019/01/05 16:26:43	37.170.78.123	359339075717020	GPS	2019/01/05 16:26:43	1	4	48.83442	2.354626111111111	0	0	60
2019/01/05 16:27:44	37.168.248.31	359339075717020	GPS	2019/01/05 16:27:44	0	4	0	-0	0	0	0
2019/01/05 17:28:29	37.164.250.230	359339075717020	GPS	2019/01/05 17:28:29	0	4	0	-0	0	0	0
2019/01/05 17:29:31	37.173.65.32	359339075717020	GPS	2019/01/05 17:29:31	0	4	0	-0	0	0	0
2019/01/05 17:30:34	37.171.192.141	359339075717020	GPS	2019/01/05 17:30:34	0	4	0	-0	0	0	0
2019/01/05 17:31:36	37.170.208.192	359339075717020	GPS	2019/01/05 17:31:36	0	4	0	-0	0	0	0
2019/01/05 17:32:39	37.171.133.213	359339075717020	GPS	2019/01/05 17:32:39	0	4	0	-0	0	0	0
2019/01/05 17:33:33	37.173.49.217	359339075717020	GPS	2019/01/05 17:33:33	0	4	0	-0	0	0	0
